,Meltpond_index,Latitude,Longtitude,b08_NIR,b04_red,b03_green,b02_blue,Depth[m],Time_sentinel,Time_ICESat,b08_NIR_left_neighbor,b04_red_left_neighbor,b03_green_left_neighbor,b02_blue_left_neighbor,b08_NIR_right_neighbor,b04_red_right_neighbor,b03_green_right_neighbor,b02_blue_right_neighbor
1311,107.0,80.23888875038844,-102.253376696917,2082.0,3652.0,6358.0,7217.0,-0.8894039671569841,2021-07-07 21:50:49,2021-07-07 21:59:45,1604.0,3081.0,5996.0,7388.0,1905.0,3564.0,6160.0,7396.0
1312,108.0,80.23566911139427,-102.24897814350676,4189.0,5690.0,7633.0,8294.0,-0.612412870016368,2021-07-07 21:50:49,2021-07-07 21:59:45,3773.0,5564.0,7633.0,8618.0,3206.0,4718.0,6937.0,8095.0
1313,108.0,80.23575855960094,-102.2490076439476,3206.0,4718.0,6937.0,8095.0,-0.8449856183239266,2021-07-07 21:50:49,2021-07-07 21:59:45,4189.0,5690.0,7633.0,8294.0,2055.0,3790.0,6427.0,7620.0
1314,108.0,80.23584800780453,-102.24903714493156,2055.0,3790.0,6427.0,7620.0,-0.8228635731263169,2021-07-07 21:50:49,2021-07-07 21:59:45,3206.0,4718.0,6937.0,8095.0,1677.0,3098.0,5974.0,7265.0
1315,108.0,80.23593745600506,-102.2490666464586,1677.0,3098.0,5974.0,7265.0,-0.7772773493656419,2021-07-07 21:50:49,2021-07-07 21:59:45,2055.0,3790.0,6427.0,7620.0,2033.0,3902.0,6489.0,7660.0
1316,108.0,80.23593245140154,-102.24959397758607,2033.0,3902.0,6489.0,7660.0,-0.815976937861946,2021-07-07 21:50:49,2021-07-07 21:59:45,1677.0,3098.0,5974.0,7265.0,1577.0,2888.0,5493.0,6997.0
1317,108.0,80.23602189955224,-102.24962348442394,1577.0,2888.0,5493.0,6997.0,-0.984791442566796,2021-07-07 21:50:49,2021-07-07 21:59:45,2033.0,3902.0,6489.0,7660.0,1430.0,2550.0,5589.0,6913.0
1318,108.0,80.23611134769988,-102.249652991805,1430.0,2550.0,5589.0,6913.0,-1.381424910947795,2021-07-07 21:50:49,2021-07-07 21:59:45,1577.0,2888.0,5493.0,6997.0,1330.0,2401.0,5390.0,6901.0
1319,108.0,80.23620079584443,-102.24968249972927,1330.0,2401.0,5390.0,6901.0,-1.616462837223708,2021-07-07 21:50:49,2021-07-07 21:59:45,1430.0,2550.0,5589.0,6913.0,1341.0,2210.0,5131.0,6737.0
1320,108.0,80.23629024398585,-102.2497120081968,1341.0,2210.0,5131.0,6737.0,-1.6825688647428725,2021-07-07 21:50:49,2021-07-07 21:59:45,1330.0,2401.0,5390.0,6901.0,1309.0,2172.0,5027.0,6620.0
1321,108.0,80.23637969212423,-102.2497415172076,1309.0,2172.0,5027.0,6620.0,-1.792900482853233,2021-07-07 21:50:49,2021-07-07 21:59:45,1341.0,2210.0,5131.0,6737.0,1304.0,2159.0,5018.0,6548.0
1322,108.0,80.23646914025953,-102.24977102676164,1304.0,2159.0,5018.0,6548.0,-1.9028509248696164,2021-07-07 21:50:49,2021-07-07 21:59:45,1309.0,2172.0,5027.0,6620.0,1307.0,2225.0,5052.0,6665.0
1323,108.0,80.23646413456444,-102.2502983859534,1307.0,2225.0,5052.0,6665.0,-2.0128013668860003,2021-07-07 21:50:49,2021-07-07 21:59:45,1304.0,2159.0,5018.0,6548.0,1307.0,2195.0,5211.0,6700.0
1324,108.0,80.23655358264992,-102.25032790081896,1307.0,2195.0,5211.0,6700.0,-2.097039883199304,2021-07-07 21:50:49,2021-07-07 21:59:45,1307.0,2225.0,5052.0,6665.0,1307.0,2264.0,5201.0,6744.0
1325,108.0,80.2366430307323,-102.2503574162279,1307.0,2264.0,5201.0,6744.0,-2.1154114843513976,2021-07-07 21:50:49,2021-07-07 21:59:45,1307.0,2195.0,5211.0,6700.0,1324.0,2368.0,5389.0,6796.0
1326,108.0,80.23673247881156,-102.25038693218023,1324.0,2368.0,5389.0,6796.0,-2.059850318780902,2021-07-07 21:50:49,2021-07-07 21:59:45,1307.0,2264.0,5201.0,6744.0,1371.0,2565.0,5577.0,6969.0
1327,108.0,80.23682192688776,-102.250416448676,1371.0,2565.0,5577.0,6969.0,-1.7957198313224685,2021-07-07 21:50:49,2021-07-07 21:59:45,1324.0,2368.0,5389.0,6796.0,1355.0,2730.0,5757.0,7055.0
1328,108.0,80.2369113749609,-102.2504459657152,1355.0,2730.0,5757.0,7055.0,-1.5476320563497743,2021-07-07 21:50:49,2021-07-07 21:59:45,1371.0,2565.0,5577.0,6969.0,1397.0,2979.0,6038.0,7364.0
1329,108.0,80.23700082303091,-102.25047548329782,1397.0,2979.0,6038.0,7364.0,-1.345197126439109,2021-07-07 21:50:49,2021-07-07 21:59:45,1355.0,2730.0,5757.0,7055.0,1464.0,2902.0,5920.0,7335.0
1330,108.0,80.23699581624415,-102.2510028705567,1464.0,2902.0,5920.0,7335.0,-1.2798164099958869,2021-07-07 21:50:49,2021-07-07 21:59:45,1397.0,2979.0,6038.0,7364.0,1534.0,3101.0,6139.0,7324.0
1331,108.0,80.23708526426434,-102.25103239345154,1534.0,3101.0,6139.0,7324.0,-1.2950460241632766,2021-07-07 21:50:49,2021-07-07 21:59:45,1464.0,2902.0,5920.0,7335.0,1760.0,3382.0,6068.0,7368.0
1332,109.0,80.51089735476579,-102.61125149048404,2873.0,5121.0,7167.0,8060.0,-0.4242830458033908,2021-07-07 21:50:49,2021-07-07 21:59:45,3014.0,4708.0,7042.0,7755.0,4085.0,6281.0,7616.0,8311.0
1333,109.0,80.51089178859054,-102.61179374725432,4085.0,6281.0,7616.0,8311.0,-0.4677153663442061,2021-07-07 21:50:49,2021-07-07 21:59:45,2873.0,5121.0,7167.0,8060.0,2359.0,4155.0,6816.0,7910.0
1334,109.0,80.51098120141984,-102.6118275071772,2359.0,4155.0,6816.0,7910.0,-0.6213572002573393,2021-07-07 21:50:49,2021-07-07 21:59:45,4085.0,6281.0,7616.0,8311.0,1572.0,3141.0,6169.0,7457.0
1335,109.0,80.51107061424536,-102.6118612677392,1572.0,3141.0,6169.0,7457.0,-0.8428080532821265,2021-07-07 21:50:49,2021-07-07 21:59:45,2359.0,4155.0,6816.0,7910.0,1510.0,3075.0,5995.0,7487.0
1336,109.0,80.51116002706709,-102.61189502894028,1510.0,3075.0,5995.0,7487.0,-1.0665644944756238,2021-07-07 21:50:49,2021-07-07 21:59:45,1572.0,3141.0,6169.0,7457.0,1436.0,2976.0,6206.0,7619.0
1337,109.0,80.51124943988505,-102.6119287907805,1436.0,2976.0,6206.0,7619.0,-1.1669218171367328,2021-07-07 21:50:49,2021-07-07 21:59:45,1510.0,3075.0,5995.0,7487.0,1478.0,3084.0,6313.0,7657.0
1338,109.0,80.51133885269923,-102.61196255325989,1478.0,3084.0,6313.0,7657.0,-1.2264414987923005,2021-07-07 21:50:49,2021-07-07 21:59:45,1436.0,2976.0,6206.0,7619.0,1514.0,2910.0,5922.0,7419.0
1339,109.0,80.51142826550962,-102.6119963163784,1514.0,2910.0,5922.0,7419.0,-1.276132834588826,2021-07-07 21:50:49,2021-07-07 21:59:45,1478.0,3084.0,6313.0,7657.0,1428.0,2868.0,5979.0,7372.0
1340,109.0,80.51142269817949,-102.61253860276096,1428.0,2868.0,5979.0,7372.0,-1.3382470043344834,2021-07-07 21:50:49,2021-07-07 21:59:45,1514.0,2910.0,5922.0,7419.0,1491.0,2824.0,5831.0,7303.0
1341,109.0,80.5115121109327,-102.6125723715609,1491.0,2824.0,5831.0,7303.0,-1.399946143554591,2021-07-07 21:50:49,2021-07-07 21:59:45,1428.0,2868.0,5979.0,7372.0,1412.0,2904.0,5859.0,7268.0
1342,109.0,80.51160152368212,-102.61260614100014,1412.0,2904.0,5859.0,7268.0,-1.3786371861951296,2021-07-07 21:50:49,2021-07-07 21:59:45,1491.0,2824.0,5831.0,7303.0,1395.0,2838.0,5812.0,7262.0
1343,109.0,80.51169093642775,-102.61263991107867,1395.0,2838.0,5812.0,7262.0,-1.2011940010319426,2021-07-07 21:50:49,2021-07-07 21:59:45,1412.0,2904.0,5859.0,7268.0,1532.0,3024.0,6049.0,7477.0
1344,109.0,80.5117803491696,-102.61267368179657,1532.0,3024.0,6049.0,7477.0,-1.0175036565351134,2021-07-07 21:50:49,2021-07-07 21:59:45,1395.0,2838.0,5812.0,7262.0,1453.0,3165.0,6115.0,7476.0
1345,109.0,80.51186976190766,-102.6127074531538,1453.0,3165.0,6115.0,7476.0,-0.804960000400765,2021-07-07 21:50:49,2021-07-07 21:59:45,1532.0,3024.0,6049.0,7477.0,1387.0,3318.0,6385.0,7745.0
1346,109.0,80.51195917464194,-102.6127412251504,1387.0,3318.0,6385.0,7745.0,-0.7955348263215538,2021-07-07 21:50:49,2021-07-07 21:59:45,1453.0,3165.0,6115.0,7476.0,1775.0,3529.0,6398.0,7657.0
1347,109.0,80.51195360615684,-102.61328354114836,1775.0,3529.0,6398.0,7657.0,-0.7948525001976061,2021-07-07 21:50:49,2021-07-07 21:59:45,1387.0,3318.0,6385.0,7745.0,1534.0,3311.0,6312.0,7614.0
1348,109.0,80.51204301883391,-102.6133173188271,1534.0,3311.0,6312.0,7614.0,-0.9106586930295252,2021-07-07 21:50:49,2021-07-07 21:59:45,1775.0,3529.0,6398.0,7657.0,1514.0,3194.0,6024.0,7468.0
1349,109.0,80.51213243150718,-102.61335109714535,1514.0,3194.0,6024.0,7468.0,-1.0266258713532368,2021-07-07 21:50:49,2021-07-07 21:59:45,1534.0,3311.0,6312.0,7614.0,1510.0,3209.0,6206.0,7435.0
1350,109.0,80.51222184417672,-102.61338487610313,1510.0,3209.0,6206.0,7435.0,-1.1146527067743244,2021-07-07 21:50:49,2021-07-07 21:59:45,1514.0,3194.0,6024.0,7468.0,1618.0,3357.0,6316.0,7545.0
1351,109.0,80.51231125684244,-102.61341865570044,1618.0,3357.0,6316.0,7545.0,-1.26512127665873,2021-07-07 21:50:49,2021-07-07 21:59:45,1510.0,3209.0,6206.0,7435.0,2310.0,4504.0,7300.0,8387.0
1352,109.0,80.51240066950436,-102.61345243593728,2310.0,4504.0,7300.0,8387.0,-1.1917162911657702,2021-07-07 21:50:49,2021-07-07 21:59:45,1618.0,3357.0,6316.0,7545.0,3097.0,5586.0,7706.0,8489.0
1353,109.0,80.51249008216251,-102.61348621681373,3097.0,5586.0,7706.0,8489.0,-1.0070755358552663,2021-07-07 21:50:49,2021-07-07 21:59:45,2310.0,4504.0,7300.0,8387.0,3130.0,5285.0,7696.0,8456.0
1354,109.0,80.51257392512319,-102.6140623489895,3130.0,5285.0,7696.0,8456.0,-0.7444206130770532,2021-07-07 21:50:49,2021-07-07 21:59:45,3097.0,5586.0,7706.0,8489.0,4140.0,6109.0,7811.0,8633.0
1355,110.0,80.72256661098882,-102.90969336724903,3450.0,5359.0,7568.0,8392.0,-0.4550096494128502,2021-07-07 21:50:49,2021-07-07 21:59:45,4497.0,6434.0,7810.0,8672.0,1865.0,3717.0,6512.0,7944.0
1356,110.0,80.72265599219249,-102.90973075635635,1865.0,3717.0,6512.0,7944.0,-0.5614622740757739,2021-07-07 21:50:49,2021-07-07 21:59:45,3450.0,5359.0,7568.0,8392.0,1711.0,3378.0,6340.0,7832.0
1357,110.0,80.72274537339173,-102.90976814618718,1711.0,3378.0,6340.0,7832.0,-0.7880300064983121,2021-07-07 21:50:49,2021-07-07 21:59:45,1865.0,3717.0,6512.0,7944.0,1708.0,3480.0,6399.0,8072.0
1358,110.0,80.72283475458654,-102.9098055367416,1708.0,3480.0,6399.0,8072.0,-1.0169018338167548,2021-07-07 21:50:49,2021-07-07 21:59:45,1711.0,3378.0,6340.0,7832.0,1766.0,3364.0,6355.0,7944.0
1359,110.0,80.72292413577692,-102.9098429280196,1766.0,3364.0,6355.0,7944.0,-1.0903285636312583,2021-07-07 21:50:49,2021-07-07 21:59:45,1708.0,3480.0,6399.0,8072.0,1797.0,3527.0,6659.0,8128.0
1360,110.0,80.72301351696285,-102.90988032002116,1797.0,3527.0,6659.0,8128.0,-1.0777421638590587,2021-07-07 21:50:49,2021-07-07 21:59:45,1766.0,3364.0,6355.0,7944.0,1996.0,3875.0,6864.0,8408.0
1361,110.0,80.72310289814435,-102.9099177127464,1996.0,3875.0,6864.0,8408.0,-1.0597405931229409,2021-07-07 21:50:49,2021-07-07 21:59:45,1797.0,3527.0,6659.0,8128.0,1855.0,3601.0,6604.0,8296.0
1362,110.0,80.72309686873406,-102.91047206889546,1855.0,3601.0,6604.0,8296.0,-0.9822775212578048,2021-07-07 21:50:49,2021-07-07 21:59:45,1996.0,3875.0,6864.0,8408.0,2236.0,3921.0,6952.0,8216.0
1363,110.0,80.72318624985208,-102.91050946761308,2236.0,3921.0,6952.0,8216.0,-0.8979083656336998,2021-07-07 21:50:49,2021-07-07 21:59:45,1855.0,3601.0,6604.0,8296.0,4589.0,6557.0,8117.0,9048.0
1364,111.0,80.74475940074295,-102.94058722094294,3820.0,5524.0,7328.0,8193.0,-0.6198980580009084,2021-07-07 21:50:49,2021-07-07 21:59:45,6000.0,7864.0,9304.0,9768.0,4308.0,6088.0,7444.0,8296.0
1365,111.0,80.74475332374895,-102.94114284226424,4308.0,6088.0,7444.0,8296.0,-0.6792304044166013,2021-07-07 21:50:49,2021-07-07 21:59:45,3820.0,5524.0,7328.0,8193.0,1648.0,3504.0,6284.0,7332.0
1366,111.0,80.74484270147512,-102.94118062358731,1648.0,3504.0,6284.0,7332.0,-0.7345515166918632,2021-07-07 21:50:49,2021-07-07 21:59:45,4308.0,6088.0,7444.0,8296.0,1580.0,3448.0,6356.0,7508.0
1367,111.0,80.74493207919674,-102.94121840564324,1580.0,3448.0,6356.0,7508.0,-0.8002581486262106,2021-07-07 21:50:49,2021-07-07 21:59:45,1648.0,3504.0,6284.0,7332.0,1511.0,3126.0,6096.0,7372.0
1368,111.0,80.74502145691388,-102.941256188432,1511.0,3126.0,6096.0,7372.0,-0.8683340535162271,2021-07-07 21:50:49,2021-07-07 21:59:45,1580.0,3448.0,6356.0,7508.0,1467.0,3070.0,5940.0,7256.0
1369,111.0,80.7451108346265,-102.94129397195364,1467.0,3070.0,5940.0,7256.0,-1.020601743256488,2021-07-07 21:50:49,2021-07-07 21:59:45,1511.0,3126.0,6096.0,7372.0,1514.0,3243.0,6104.0,7464.0
1370,111.0,80.74520021233464,-102.9413317562082,1514.0,3243.0,6104.0,7464.0,-1.2950760547231663,2021-07-07 21:50:49,2021-07-07 21:59:45,1467.0,3070.0,5940.0,7256.0,1653.0,3447.0,6180.0,7632.0
1371,111.0,80.74528959003825,-102.9413695411957,1653.0,3447.0,6180.0,7632.0,-1.0078080059307586,2021-07-07 21:50:49,2021-07-07 21:59:45,1514.0,3243.0,6104.0,7464.0,1887.0,3972.0,6856.0,7968.0
1372,111.0,80.74537288947022,-102.941962984556,1887.0,3972.0,6856.0,7968.0,-0.7737346577938075,2021-07-07 21:50:49,2021-07-07 21:59:45,1653.0,3447.0,6180.0,7632.0,2069.0,4142.0,6704.0,8084.0
1373,111.0,80.7454622671051,-102.94200077630286,2069.0,4142.0,6704.0,8084.0,-0.6891550841618616,2021-07-07 21:50:49,2021-07-07 21:59:45,1887.0,3972.0,6856.0,7968.0,1455.0,3154.0,6124.0,7420.0
1374,111.0,80.74555164473551,-102.9420385687828,1455.0,3154.0,6124.0,7420.0,-1.274231156464943,2021-07-07 21:50:49,2021-07-07 21:59:45,2069.0,4142.0,6704.0,8084.0,1523.0,2758.0,5728.0,7192.0
1375,111.0,80.7456410223614,-102.94207636199587,1523.0,2758.0,5728.0,7192.0,-2.3334614683650927,2021-07-07 21:50:49,2021-07-07 21:59:45,1455.0,3154.0,6124.0,7420.0,1491.0,2676.0,5547.0,7000.0
1376,111.0,80.74573039998275,-102.94211415594206,1491.0,2676.0,5547.0,7000.0,-1.8475316551816896,2021-07-07 21:50:49,2021-07-07 21:59:45,1523.0,2758.0,5728.0,7192.0,1550.0,2910.0,5799.0,7156.0
1377,111.0,80.74581977759962,-102.9421519506214,1550.0,2910.0,5799.0,7156.0,-2.079265781763809,2021-07-07 21:50:49,2021-07-07 21:59:45,1491.0,2676.0,5547.0,7000.0,1972.0,3886.0,6771.0,7872.0
1378,111.0,80.74590915521199,-102.94218974603392,1972.0,3886.0,6771.0,7872.0,-1.5515193596167862,2021-07-07 21:50:49,2021-07-07 21:59:45,1550.0,2910.0,5799.0,7156.0,2157.0,4104.0,6903.0,7960.0
1379,112.0,80.74597175054394,-102.93773563420092,4864.0,6751.0,8455.0,8840.0,-0.4490348719857921,2021-07-07 21:50:49,2021-07-07 21:59:45,3486.0,5812.0,7840.0,8696.0,3518.0,5603.0,7819.0,8528.0
1380,112.0,80.74606112863,-102.93777338796949,3518.0,5603.0,7819.0,8528.0,-0.4808966177023867,2021-07-07 21:50:49,2021-07-07 21:59:45,4864.0,6751.0,8455.0,8840.0,2433.0,4838.0,7435.0,8408.0
1381,112.0,80.74615050671157,-102.93781114247048,2433.0,4838.0,7435.0,8408.0,-0.5908747519656815,2021-07-07 21:50:49,2021-07-07 21:59:45,3518.0,5603.0,7819.0,8528.0,2455.0,4496.0,7300.0,8344.0
1382,112.0,80.7462398847886,-102.93784889770386,2455.0,4496.0,7300.0,8344.0,-0.9898111930510208,2021-07-07 21:50:49,2021-07-07 21:59:45,2433.0,4838.0,7435.0,8408.0,2021.0,3574.0,6368.0,7680.0
1383,112.0,80.74632926286118,-102.93788665366972,2021.0,3574.0,6368.0,7680.0,-1.2719893953115582,2021-07-07 21:50:49,2021-07-07 21:59:45,2455.0,4496.0,7300.0,8344.0,1610.0,2966.0,5664.0,7019.0
1384,112.0,80.7463231899982,-102.93844237021696,1610.0,2966.0,5664.0,7019.0,-1.3079728073003531,2021-07-07 21:50:49,2021-07-07 21:59:45,2021.0,3574.0,6368.0,7680.0,1528.0,2922.0,5860.0,7151.0
1385,112.0,80.74641256800659,-102.93848013220992,1528.0,2922.0,5860.0,7151.0,-1.129457598783475,2021-07-07 21:50:49,2021-07-07 21:59:45,1610.0,2966.0,5664.0,7019.0,1598.0,3367.0,6360.0,7640.0
1386,112.0,80.7465019460105,-102.93851789493546,1598.0,3367.0,6360.0,7640.0,-0.9022423559944822,2021-07-07 21:50:49,2021-07-07 21:59:45,1528.0,2922.0,5860.0,7151.0,1688.0,3596.0,6404.0,7773.0
1387,112.0,80.74659132400991,-102.93855565839362,1688.0,3596.0,6404.0,7773.0,-0.7878296975701942,2021-07-07 21:50:49,2021-07-07 21:59:45,1598.0,3367.0,6360.0,7640.0,2407.0,4267.0,6943.0,7816.0
1388,113.0,80.18862279701828,-102.5439231719442,5687.0,7513.0,8671.0,8606.0,-0.6460982136149802,2021-07-07 21:50:49,2021-07-07 21:59:45,5731.0,7701.0,8799.0,9496.0,4895.0,6413.0,7380.0,8536.0
1389,113.0,80.18861733960804,-102.54444782498985,4895.0,6413.0,7380.0,8536.0,-0.5955380194921858,2021-07-07 21:50:49,2021-07-07 21:59:45,5687.0,7513.0,8671.0,8606.0,2372.0,3852.0,6328.0,7591.0
1390,113.0,80.1887067606895,-102.54447984765862,2372.0,3852.0,6328.0,7591.0,-0.7670773412430566,2021-07-07 21:50:49,2021-07-07 21:59:45,4895.0,6413.0,7380.0,8536.0,1610.0,2836.0,5727.0,7107.0
1391,113.0,80.18879618176736,-102.54451187091396,1610.0,2836.0,5727.0,7107.0,-0.9253754187819276,2021-07-07 21:50:49,2021-07-07 21:59:45,2372.0,3852.0,6328.0,7591.0,1651.0,2724.0,5653.0,6931.0
1392,113.0,80.18888560284165,-102.54454389475583,1651.0,2724.0,5653.0,6931.0,-1.0303995695371382,2021-07-07 21:50:49,2021-07-07 21:59:45,1610.0,2836.0,5727.0,7107.0,1555.0,2742.0,5760.0,7171.0
1393,113.0,80.18897502391238,-102.54457591918428,1555.0,2742.0,5760.0,7171.0,-1.6931886670259642,2021-07-07 21:50:49,2021-07-07 21:59:45,1651.0,2724.0,5653.0,6931.0,1572.0,2625.0,5593.0,6929.0
1394,113.0,80.18906444497958,-102.5446079441993,1572.0,2625.0,5593.0,6929.0,-1.6554689916105656,2021-07-07 21:50:49,2021-07-07 21:59:45,1555.0,2742.0,5760.0,7171.0,1444.0,2564.0,5220.0,6752.0
1395,113.0,80.18915386604314,-102.54463996980093,1444.0,2564.0,5220.0,6752.0,-1.5576807804663269,2021-07-07 21:50:49,2021-07-07 21:59:45,1572.0,2625.0,5593.0,6929.0,1423.0,2536.0,5137.0,6556.0
1396,113.0,80.189148407522,-102.5451646505562,1423.0,2536.0,5137.0,6556.0,-1.4629436076658402,2021-07-07 21:50:49,2021-07-07 21:59:45,1444.0,2564.0,5220.0,6752.0,1641.0,3003.0,6128.0,7168.0
1397,113.0,80.18923782853132,-102.54519668146077,1641.0,3003.0,6128.0,7168.0,-1.2832616779393693,2021-07-07 21:50:49,2021-07-07 21:59:45,1423.0,2536.0,5137.0,6556.0,1941.0,3630.0,6341.0,7533.0
1398,113.0,80.18932724953707,-102.54522871295204,1941.0,3630.0,6341.0,7533.0,-1.1288573211043296,2021-07-07 21:50:49,2021-07-07 21:59:45,1641.0,3003.0,6128.0,7168.0,2142.0,3799.0,6644.0,7596.0
1399,114.0,80.21671940978814,-102.5809164460737,3006.0,4629.0,5915.0,7100.0,-0.7639618877851132,2021-07-07 21:50:49,2021-07-07 21:59:45,4765.0,6538.0,8401.0,8905.0,1750.0,2902.0,5047.0,6066.0
1400,114.0,80.21680882717737,-102.58094889254608,1750.0,2902.0,5047.0,6066.0,-2.0078248972058965,2021-07-07 21:50:49,2021-07-07 21:59:45,3006.0,4629.0,5915.0,7100.0,1494.0,2527.0,5040.0,6393.0
1401,114.0,80.21689824456303,-102.58098133961444,1494.0,2527.0,5040.0,6393.0,-2.880945710762207,2021-07-07 21:50:49,2021-07-07 21:59:45,1750.0,2902.0,5047.0,6066.0,1596.0,2303.0,4570.0,5647.0
1402,114.0,80.21689272970343,-102.58150747271894,1596.0,2303.0,4570.0,5647.0,-2.3494519793692192,2021-07-07 21:50:49,2021-07-07 21:59:45,1494.0,2527.0,5040.0,6393.0,1563.0,2263.0,4688.0,5884.0
1403,114.0,80.21698214703405,-102.58153992512578,1563.0,2263.0,4688.0,5884.0,-2.241554814183065,2021-07-07 21:50:49,2021-07-07 21:59:45,1596.0,2303.0,4570.0,5647.0,1521.0,2502.0,5045.0,6541.0
1404,114.0,80.21707156436102,-102.58157237812868,1521.0,2502.0,5045.0,6541.0,-2.123766805803112,2021-07-07 21:50:49,2021-07-07 21:59:45,1563.0,2263.0,4688.0,5884.0,1498.0,2548.0,5328.0,6492.0
1405,114.0,80.21716098168436,-102.58160483172767,1498.0,2548.0,5328.0,6492.0,-2.028785993269656,2021-07-07 21:50:49,2021-07-07 21:59:45,1521.0,2502.0,5045.0,6541.0,2377.0,4169.0,6135.0,7445.0
1406,115.0,80.29366212998403,-102.68276153346991,2235.0,3671.0,6252.0,7328.0,-0.7578472263638775,2021-07-07 21:50:49,2021-07-07 21:59:45,3906.0,5717.0,7842.0,8536.0,1487.0,3052.0,5740.0,7129.0
1407,115.0,80.29375153688069,-102.68279517115482,1487.0,3052.0,5740.0,7129.0,-0.8380407851776814,2021-07-07 21:50:49,2021-07-07 21:59:45,2235.0,3671.0,6252.0,7328.0,1934.0,3487.0,6112.0,7156.0
1408,115.0,80.29374586416856,-102.68332536912588,1934.0,3487.0,6112.0,7156.0,-0.8045585566486901,2021-07-07 21:50:49,2021-07-07 21:59:45,1487.0,3052.0,5740.0,7129.0,1671.0,3134.0,5883.0,7006.0
1409,115.0,80.29383527100818,-102.68335901224944,1671.0,3134.0,5883.0,7006.0,-0.8465644594151234,2021-07-07 21:50:49,2021-07-07 21:59:45,1934.0,3487.0,6112.0,7156.0,1584.0,2906.0,5731.0,7011.0
1410,115.0,80.29392467784395,-102.68339265599576,1584.0,2906.0,5731.0,7011.0,-0.9591275136556736,2021-07-07 21:50:49,2021-07-07 21:59:45,1671.0,3134.0,5883.0,7006.0,1467.0,2555.0,5331.0,6749.0
1411,115.0,80.29401408467587,-102.68342630036484,1467.0,2555.0,5331.0,6749.0,-1.0722437669348852,2021-07-07 21:50:49,2021-07-07 21:59:45,1584.0,2906.0,5731.0,7011.0,1433.0,2483.0,5227.0,6531.0
1412,115.0,80.29410349150393,-102.68345994535666,1433.0,2483.0,5227.0,6531.0,-1.191312459808309,2021-07-07 21:50:49,2021-07-07 21:59:45,1467.0,2555.0,5331.0,6749.0,1433.0,2509.0,5132.0,6614.0
1413,115.0,80.29419289832818,-102.68349359097124,1433.0,2509.0,5132.0,6614.0,-1.243765874456177,2021-07-07 21:50:49,2021-07-07 21:59:45,1433.0,2483.0,5227.0,6531.0,1461.0,2655.0,5393.0,6733.0
1414,115.0,80.29428230514853,-102.68352723720864,1461.0,2655.0,5393.0,6733.0,-1.1553078108644443,2021-07-07 21:50:49,2021-07-07 21:59:45,1433.0,2509.0,5132.0,6614.0,1554.0,2701.0,5552.0,6958.0
1415,115.0,80.29427663130163,-102.68405746345464,1554.0,2701.0,5552.0,6958.0,-1.1825073392926269,2021-07-07 21:50:49,2021-07-07 21:59:45,1461.0,2655.0,5393.0,6733.0,1529.0,2722.0,5615.0,6959.0
1416,116.0,80.30462833426036,-102.69752546796278,4475.0,6311.0,7827.0,8455.0,-0.4466698838514751,2021-07-07 21:50:49,2021-07-07 21:59:45,1524.0,2620.0,5037.0,6104.0,3591.0,5353.0,7495.0,8305.0
1417,116.0,80.30471773961379,-102.69755927924452,3591.0,5353.0,7495.0,8305.0,-0.7278613338011898,2021-07-07 21:50:49,2021-07-07 21:59:45,4475.0,6311.0,7827.0,8455.0,3568.0,5545.0,7623.0,8450.0
1418,116.0,80.30480714496336,-102.6975930911528,3568.0,5545.0,7623.0,8450.0,-0.9073046294327028,2021-07-07 21:50:49,2021-07-07 21:59:45,3591.0,5353.0,7495.0,8305.0,1980.0,3702.0,6412.0,7591.0
1419,116.0,80.30489085459905,-102.69815769633162,1980.0,3702.0,6412.0,7591.0,-1.1061306974255485,2021-07-07 21:50:49,2021-07-07 21:59:45,3568.0,5545.0,7623.0,8450.0,1786.0,3621.0,6348.0,7370.0
1420,116.0,80.30498025988737,-102.69819151431987,1786.0,3621.0,6348.0,7370.0,-1.1368473920673978,2021-07-07 21:50:49,2021-07-07 21:59:45,1980.0,3702.0,6412.0,7591.0,1696.0,3750.0,6661.0,7702.0
1421,116.0,80.3050696651718,-102.69822533293475,1696.0,3750.0,6661.0,7702.0,-1.166792360695339,2021-07-07 21:50:49,2021-07-07 21:59:45,1786.0,3621.0,6348.0,7370.0,1522.0,3563.0,6355.0,7453.0
1422,116.0,80.30515907045233,-102.69825915217636,1522.0,3563.0,6355.0,7453.0,-1.2306508314445872,2021-07-07 21:50:49,2021-07-07 21:59:45,1696.0,3750.0,6661.0,7702.0,1541.0,3120.0,6007.0,7045.0
1423,116.0,80.30524847572903,-102.69829297204464,1541.0,3120.0,6007.0,7045.0,-1.304439844496395,2021-07-07 21:50:49,2021-07-07 21:59:45,1522.0,3563.0,6355.0,7453.0,1636.0,3809.0,6548.0,7469.0
1424,116.0,80.30533788100182,-102.69832679253965,1636.0,3809.0,6548.0,7469.0,-1.4468893277892605,2021-07-07 21:50:49,2021-07-07 21:59:45,1541.0,3120.0,6007.0,7045.0,1958.0,3952.0,6683.0,7680.0
1425,116.0,80.30542728627073,-102.69836061366136,1958.0,3952.0,6683.0,7680.0,-1.220243189101944,2021-07-07 21:50:49,2021-07-07 21:59:45,1636.0,3809.0,6548.0,7469.0,1608.0,3423.0,6108.0,7249.0
