"Meltpond.index","lat","lon","B08.NIR","B04.red","B03.green","B02.blue","depth_value","depth_sd","Sentinel.Time","IceSat.Time"
17,81.9744615875982,-16.986728428639,1082,2194,4636,5364,-1.46920403722422,0.204735894057895,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9745509517436,-16.9866839662081,1083,2156,4544,5276,-1.42058284449706,0.206645400600809,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9746403158837,-16.9866395027839,1083,2144,4576,5360,-1.43875277695927,0.204366332957539,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9746465238099,-16.9872795112781,1081,2144,4532,5252,-1.41467240577422,0.205790448928076,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9747358880148,-16.9872350539047,1079,2176,4596,5292,-1.41613172029013,0.205524497399041,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9748252522144,-16.9871905955381,1086,2282,4684,5276,-1.26589145687564,0.194946803276473,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9749208235566,-16.987786166799,1096,2324,4672,5428,-1.1235833705335,0.196072404641293,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9750101878157,-16.9877417134905,1106,2782,5284,6096,-0.934461559672795,0.195009116877532,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9750995520696,-16.9876972591887,1125,2960,5400,6136,-0.804991837670797,0.194722379826771,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9751951226877,-16.9882928566426,1133,3072,5552,6208,-0.74116816103987,0.197770947910792,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.975284487001,-16.9882484073996,1136,2992,5476,6288,-0.729442452530318,0.20100227905304,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9753738513091,-16.9882039571635,1132,2826,5212,6060,-0.809782887881522,0.211730259530619,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.975469421203,-16.9887995808125,1127,2656,5008,5648,-0.929750000210219,0.202097489386874,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9755587855706,-16.9887551356358,1120,2672,5288,6072,-0.920894885936189,0.205418845105892,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9756481499329,-16.9887106894659,1105,2646,5284,6088,-0.947100823174527,0.203702010150282,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9756543546754,-16.989350779429,1110,2542,5008,5696,-1.02105600314013,0.19957100670126,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9757437191025,-16.9893063393122,1094,2434,4804,5504,-1.05682874229448,0.212738833696617,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9758330835243,-16.9892618982023,1092,2308,4680,5452,-1.19253884557546,0.211871645919423,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9759224479409,-16.9892174560993,1079,2336,4796,5484,-1.21054423524086,0.203078756276156,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9759286519049,-16.9898575681943,1078,2488,4836,5616,-1.17612046800249,0.199316472662501,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9760180163861,-16.989813132145,1084,2422,4772,5472,-1.12777452221878,0.198445939485254,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9761073808621,-16.9897686951027,1105,2486,4860,5640,-1.03190023406754,0.194233184256012,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9761967453329,-16.9897242570673,1101,2536,5056,5816,-0.934785072188506,0.19693784195061,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9762029485183,-16.9903643912956,1142,2636,4948,5644,-0.89408529055814,0.192626854778781,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9762923130538,-16.9903199593144,1113,2674,5132,5816,-0.759326799484909,0.188917395423357,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9763816775841,-16.9902755263403,1088,2644,5088,5912,-0.774318625653932,0.191618174898535,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9764710421091,-16.9902310923732,1105,2604,4972,5704,-0.830895384854552,0.188730319918706,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9764772445158,-16.9908712487363,1115,2760,5144,5772,-0.86669936826007,0.189609262587473,"2021-07-10 16:09:01","2021-07-10 15:59:56"
17,81.9765666091055,-16.9908268208239,1118,2720,5072,5788,-0.843985673033885,0.192801883364013,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9617514145746,-16.962670508125,1271,3574,5792,6332,-0.576430047438563,0.184427681259458,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9618470209538,-16.9632648285999,1245,3442,5732,6316,-0.5842231301061,0.18761608211169,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9619363825792,-16.9632201777508,1172,3216,5396,6044,-0.744788986900799,0.20355327027694,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9620257441994,-16.9631755259057,1144,2970,5196,5712,-0.887272326935921,0.209444426861063,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9621151058142,-16.9631308730646,1156,2930,5140,5756,-1.0082276658607,0.20794396059869,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9621213498572,-16.9637698724727,1221,3148,5364,5932,-0.863605668237308,0.203493907166791,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9622107115371,-16.963725225657,1238,3304,5452,6028,-0.845743146950329,0.194642453729191,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9623000732116,-16.9636805778454,1253,3368,5540,6020,-0.74484902473456,0.207597601643405,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.962395678148,-16.9642749505068,1232,3368,5476,6028,-0.790644715397296,0.202409995728856,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9624850398822,-16.9642303077251,1176,3036,5264,5756,-0.830273342158809,0.195775390065941,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9625744016111,-16.9641856639476,1118,2766,5020,5644,-0.875726769910216,0.184120467750697,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9626700058261,-16.9647800627054,1095,2474,4772,5532,-0.90166439187667,0.183847943541011,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9627593676147,-16.9647354239585,1082,2338,4540,5220,-0.984681452203033,0.197488033497167,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.962848729398,-16.9646907842157,1090,2260,4492,5264,-1.13606348936634,0.193838246873825,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9629443328914,-16.965285209072,1086,2198,4696,5396,-1.19431331001631,0.189809734236893,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9630336947343,-16.9652405743605,1088,2170,4724,5564,-1.30192226565321,0.197936081372656,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.963123056572,-16.9651959386532,1080,2180,4520,5340,-1.32674448453921,0.19249711594969,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9632186593438,-16.96579038961,1065,2186,4640,5408,-1.31747446950001,0.194493977658465,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9633080212411,-16.9657457589346,1089,2208,4724,5472,-1.26922127610906,0.193070421332292,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9633973831332,-16.9657011272634,1102,2210,4668,5484,-1.27653253596407,0.195680822036801,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9634036232263,-16.966340229966,1084,2172,4516,5248,-1.29249864031877,0.195444843151506,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9634929851833,-16.9662956043229,1084,2210,4220,4896,-1.30797060813794,0.199859906722093,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9635823471351,-16.9662509776842,1092,2234,4436,5016,-1.34530577785375,0.184284966590947,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9636717090815,-16.9662063500498,1089,2318,4760,5488,-1.37567406366958,0.191672013272888,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9636779483985,-16.96684547482,1084,2396,4916,5680,-1.36742025521696,0.192923942698228,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9637673104099,-16.9668008532142,1081,2560,5128,5840,-1.26368788699356,0.196633860916175,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.963856672416,-16.9667562306128,1101,2686,5176,5912,-1.19036646441721,0.19764180731377,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9639460344168,-16.9667116070159,1105,2756,5208,5892,-1.17671416327544,0.189957219187366,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9639522729577,-16.9673507538549,1097,2722,5056,5792,-1.11806162769312,0.188224022057449,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9640416350234,-16.9673061362872,1103,2738,5368,6024,-0.910063463755636,0.196233866220284,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9641309970839,-16.9672615177239,1106,2760,5292,6016,-0.673699638300394,0.179144582294185,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.964220359139,-16.9672168981651,1110,2636,5204,5920,-0.639036627824429,0.182075546619532,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9642265969037,-16.9678560670745,1094,2412,4844,5528,-0.687493855736784,0.196723200239071,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9643159590239,-16.9678114535454,1090,2286,4756,5516,-0.722686143307394,0.194193284850178,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9644053211387,-16.9677668390208,1076,2114,4488,5288,-0.917595456990198,0.201080322045854,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9644946832482,-16.9677222235007,1067,2040,4340,5100,-1.1273295840214,0.205282232401918,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9645009202367,-16.9683614144819,1063,1956,4344,5060,-1.2370573331686,0.198079563388909,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9645902824111,-16.9683168049922,1068,1926,4260,5124,-1.3216928164019,0.188168043610142,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9646796445803,-16.968272194507,1066,1913,4074,4796,-1.41127707144101,0.19843974997829,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9647690067442,-16.9682275830264,1065,1950,4280,5084,-1.4014604000603,0.20707723122278,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9647752429563,-16.9688667960808,1074,1954,4300,5144,-1.38681760363422,0.198144223584364,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9648646051852,-16.968822190631,1083,2064,4400,5180,-1.31840480087086,0.192010747509147,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9649539674087,-16.9687775841859,1080,2234,4484,5096,-1.17387184844872,0.203353240734464,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9650433296269,-16.9687329767454,1094,2396,4636,5184,-0.960791478990398,0.179115058364698,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9650495650627,-16.9693722118746,1094,2396,4636,5184,-0.881314112276824,0.191318361481976,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9651389273459,-16.9693276104654,1105,2566,4708,5196,-0.793791329516769,0.196464301744905,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9652282896238,-16.969283008061,1129,2874,5008,5612,-0.6951977864226,0.193813847640768,"2021-07-10 16:09:01","2021-07-10 15:59:56"
19,81.9653176518964,-16.9692384046613,1145,2982,5216,5800,-0.670310862943019,0.190374196938478,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1523640102159,-17.3352609614057,3598,5176,6888,7544,-0.474285370514224,0.177964818306347,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1524534100784,-17.3352194223557,3732,5588,7224,7632,-0.528883486599276,0.223841848011611,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1525428099363,-17.3351778823564,4200,5916,7172,7916,-0.52516415552711,0.211891090192928,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1526322097897,-17.3351363414076,2446,4416,6380,6948,-0.507009261080252,0.175857966652232,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.152637881797,-17.3357910376419,1849,3888,6024,6516,-0.516335267457042,0.185679422030861,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1527272817112,-17.3357495031244,1996,3958,6140,6812,-0.544560539728541,0.193274178483465,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.152816681621,-17.3357079676575,1843,3866,6264,6604,-0.50542342084788,0.205488068296698,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1529060815262,-17.3356664312414,1830,4022,6116,6780,-0.50581939485515,0.212680697645043,"2021-07-10 16:09:01","2021-07-10 15:59:56"
21,82.1529117527178,-17.3363211505673,2184,4292,6312,6816,-0.48329485291807,0.212760076585676,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1559608188938,-17.33648416682,3092,5128,6856,7148,-0.48891452550741,0.194228302858873,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1560502188631,-17.3364426223369,2736,4776,6644,7128,-0.501697460838542,0.189803300454849,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.156139618828,-17.3364010769038,2338,4780,6524,7216,-0.48335584304717,0.179326834686852,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1562290187882,-17.3363595305209,2334,4552,6700,7000,-0.521963637151228,0.186709196142839,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1562346889527,-17.337014525949,2530,4628,6516,6952,-0.49183602655606,0.175743495673419,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1563240889739,-17.3369729860035,2066,4768,6392,7000,-0.412320684123004,0.170715731943144,"2021-07-10 16:09:01","2021-07-10 15:59:56"
22,82.1564134889905,-17.3369314451081,3042,5432,7000,7548,-0.41393708221403,0.184976401220418,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1963489884506,-17.4158470716993,4592,6332,7540,7976,-0.590456097562041,0.222589742445417,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1963545362685,-17.4165054709825,3370,5636,7080,7740,-0.616040100931988,0.223893205962333,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1964439439731,-17.4164646197739,2838,4616,6540,7036,-0.612831394467382,0.225820671950192,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1965333516733,-17.4164237676264,1773,3636,5608,6180,-0.577805254760177,0.219237884941446,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1966227593692,-17.41638291454,1436,3278,5604,6156,-0.575644752065298,0.21300877083823,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1966283063622,-17.4170413371619,1352,3206,5452,5992,-0.564470299147036,0.21164984584021,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1967177141181,-17.4170004906035,1428,3214,5520,6156,-0.626260699700713,0.207332755473259,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1968071218695,-17.4169596431062,1478,3068,5464,5952,-0.684352223492425,0.213131636931799,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1968965296165,-17.41691879467,2266,3810,6092,6756,-0.645952353815738,0.213943905359421,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1969020757847,-17.4175772406323,2088,4076,6224,6796,-0.549901792321674,0.229105956654341,"2021-07-10 16:09:01","2021-07-10 15:59:56"
29,82.1969914835917,-17.4175363987247,4144,6136,7916,8192,-0.495768244419929,0.227143797429615,"2021-07-10 16:09:01","2021-07-10 15:59:56"
2,81.9483988819361,-17.3742739339164,1971,3776,5728,6172,-0.673500900315225,0.167638640643717,"2021-07-10 16:09:01","2021-07-10 15:59:56"
2,81.9484882865579,-17.3742338907541,3586,5288,6640,6900,-0.754844031528643,0.180837174493636,"2021-07-10 16:09:01","2021-07-10 15:59:56"
2,81.9484938954091,-17.3748721224555,3408,5228,6584,6960,-0.598365590999704,0.166702015785329,"2021-07-10 16:09:01","2021-07-10 15:59:56"
2,81.9485833000897,-17.3748320854123,3370,4984,6280,6832,-0.387569274403075,0.18308771433109,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0523307477877,-17.5711285152073,2166,4020,5540,6044,-0.275667811908219,0.194244876813333,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0524201708937,-17.5710901417432,2166,4020,5540,6044,-0.286739659458207,0.195633706659345,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0525149000559,-17.5716984337523,1539,3484,5072,5384,-0.381055615749186,0.163037504856176,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0526043232144,-17.5716600657583,1466,3374,4908,5232,-0.411539094429392,0.140735845094259,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0526937463689,-17.5716216968982,1634,3570,5228,5668,-0.360102773263745,0.157149281457706,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0526990515505,-17.5722683785091,1879,3714,5264,5564,-0.332318599217817,0.18444415377734,"2021-07-10 16:09:01","2021-07-10 15:59:56"
5,82.0527884747615,-17.5722300159858,2192,4120,5596,5620,-0.310635597986377,0.201025856996569,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0959932192315,-17.6643291370629,3894,5808,7104,7268,-0.317039489838573,0.198810519648816,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0960826507465,-17.6642915965769,3714,5640,6824,7188,-0.297189346090559,0.190696948616549,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0961720822576,-17.6642540552387,3088,4812,6340,6800,-0.347990506409694,0.240670704721778,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0961772447824,-17.664904333074,3428,5212,6604,7148,-0.370521430661699,0.247898020473276,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0962666763489,-17.664866798169,2192,3898,5712,6440,-0.391153764482907,0.235346128437532,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0963561079116,-17.664829262412,1956,3654,5520,6272,-0.419578314091972,0.217602049081335,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0964455394705,-17.6647917258029,1894,3668,5632,6196,-0.319234279247036,0.209257985875077,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0964507011673,-17.6654420263472,3286,5140,6744,7280,-0.282264252802659,0.205782516780003,"2021-07-10 16:09:01","2021-07-10 15:59:56"
8,82.0965401327815,-17.665404496172,3452,5300,6760,7156,-0.283008839080633,0.21227048327735,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1074998263096,-17.6873684673119,2914,4824,6700,7200,-0.428752350958033,0.197066667697923,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1075892598639,-17.6873311307841,2650,4588,6448,6864,-0.579587531831658,0.191827357164418,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1076786934144,-17.6872937934075,1789,3678,5884,6524,-0.789411735883311,0.177260491703361,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1076838204583,-17.6879450283858,1377,3156,5156,5688,-0.792927350230858,0.180061848913197,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1077732540639,-17.6879076974679,1356,3172,5096,5608,-0.785834570465488,0.189010467919902,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1078626876657,-17.6878703657013,1367,3214,5064,5460,-0.525557104087905,0.170971805386785,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1079521212638,-17.6878330330859,2258,4120,5996,6672,-0.499014058075629,0.166490214343745,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1079572474773,-17.6884842908359,2682,4416,5948,6428,-0.427596230669383,0.195107481506994,"2021-07-10 16:09:01","2021-07-10 15:59:56"
9,82.1080466811304,-17.6884469646798,4200,5872,7012,7660,-0.343815264845547,0.201917020242519,"2021-07-10 16:09:01","2021-07-10 15:59:56"
2,81.3025087384621,-10.5090372247441,2748,4796,6796,7452,-1.69724620383711,0.183856548950227,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.3025982942635,-10.5090526447231,1375,3222,5440,5964,-1.61610622274553,0.182549582180654,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.3026878500638,-10.5090680650209,1261,2666,4572,5132,-1.55863272397161,0.176855295808706,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.302777405863,-10.5090834856374,1300,2664,4888,5776,-1.29530491574036,0.195086723714591,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.3027750732264,-10.5096756439412,1362,3168,5532,6444,-1.32243818017454,0.210785487260303,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.3028646290002,-10.509691070922,1330,3122,5424,6180,-1.33411664714788,0.215109950861784,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.302954184773,-10.5097064982217,1880,3692,5496,6156,-1.0056413726598,0.208537910011321,"2021-07-11 15:39:11","2021-07-11 15:34:17"
2,81.3030437405447,-10.5097219258404,4018,5504,7092,7540,-0.656265479116274,0.22768832264885,"2021-07-11 15:39:11","2021-07-11 15:34:17"
10,79.8672274262497,-101.797908643822,4483,6130,7091,7989,-0.560755422419774,0.243587442582442,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8673168805602,-101.797880646824,2231,3580,5536,6911,-0.545173275800401,0.251263118714129,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8673218066832,-101.798389011345,2853,4269,5701,7044,-0.687898528659372,0.228448507943204,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8674112610351,-101.798361018276,1589,2755,4866,6304,-1.31489269148331,0.177780083876303,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.867500715384,-101.79833302471,1525,2484,4729,6386,-1.4910757263386,0.191017582917991,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8675901697301,-101.798305030648,1609,2673,5232,6727,-1.60974781379644,0.210936491516862,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8676845495924,-101.798785418811,1562,2726,4868,6463,-1.86687885761358,0.19025035113118,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.867774003977,-101.798757428182,2408,3879,6302,7756,-1.54653574996139,0.208376811613359,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8678634583586,-101.798729437056,3336,5031,6591,8179,-1.44800437461754,0.258775919173134,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8679529127373,-101.798701445433,4077,6036,7163,8330,-1.41761730238953,0.240890389508677,"2021-07-07 21:50:49","2021-07-07 21:54:19"
10,79.8679578376083,-101.799209841933,4178,5614,6972,8239,-1.49299997959023,0.25429261988946,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.817335309695,-101.738537403799,5343,6956,7643,8288,-0.773537621787697,0.194383354647245,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8173403262523,-101.739043270083,4978,6603,7255,8033,-0.863357909377486,0.19591954713354,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8174297756472,-101.739014901572,2613,3748,5051,6331,-0.995199231081647,0.208319817362188,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8175192250391,-101.738986532561,1581,2480,4367,5398,-1.0579625158516,0.17732437033792,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.817608674428,-101.738958163048,1669,2613,4545,5794,-1.13251799563884,0.209349319855249,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8176981238139,-101.738929793035,1610,2629,4664,6065,-1.11879005258644,0.208997481423438,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8177031397739,-101.739435677347,1545,2675,4769,6037,-1.11726109401414,0.211922736770961,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8177925892017,-101.739407311215,1596,2615,4531,5925,-1.18226562484912,0.188723629127013,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8178820386266,-101.739378944581,1688,2824,4751,6125,-1.10191438979534,0.201978095724175,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8179714880484,-101.739350577447,1774,3073,4922,6379,-1.01790829527215,0.201160956972316,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.817976503366,-101.739856475407,1562,2883,5426,6695,-0.920298870497903,0.19772038780284,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8180659528298,-101.739828112154,1551,2691,4684,5993,-0.864407038204608,0.20675383548011,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8181554022905,-101.7397997484,1635,2609,4696,5825,-0.966177732157854,0.206087021859909,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8182448517483,-101.739771384145,1729,2725,4754,6050,-0.931833508637907,0.220966859145406,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.818334301203,-101.739743019389,1697,2775,4653,5711,-0.883139066257668,0.1951139084839,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8183393159231,-101.740248935379,1626,2903,4989,6388,-0.801239836648158,0.185721460299747,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8184287654198,-101.740220574505,1810,3109,4968,6384,-0.841535423900148,0.214673918663581,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8185182149135,-101.740192213129,2705,4264,5945,7205,-0.979857739638349,0.207702546909171,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8186076644041,-101.740163851253,4041,5761,7007,8118,-1.21043525418983,0.216450647554254,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8186971138918,-101.740135488876,3964,5580,6729,7834,-1.19437133201186,0.223830233162279,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8187021280144,-101.740641422898,2064,3421,5147,6151,-1.14679158417396,0.211150168289707,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.818791577544,-101.740613064403,2553,3962,5157,6343,-1.06806680254886,0.18931171710218,"2021-07-07 21:50:49","2021-07-07 21:54:19"
11,79.8188810270706,-101.740584705407,4977,6393,7166,8208,-0.957599863055401,0.168343111540705,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9101735367248,-102.185373266283,5282,6609,7400,8351,-0.609455995280901,0.24909812655094,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9102630225987,-102.18534854716,4643,6182,6961,7879,-0.780238527254881,0.226490901711314,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9103525084701,-102.185323827596,3979,5447,6688,7703,-0.869768612420942,0.235846294176952,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9103568395923,-102.18583451883,3373,4757,6431,7753,-0.933523886319151,0.256035362894051,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9104463255006,-102.185809803296,2565,4250,6145,7459,-1.04519898131382,0.233340587502672,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9105358114064,-102.185785087322,2082,3473,5521,6835,-1.23664995810239,0.240037338350925,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9106252973099,-102.185760370906,1580,2897,5294,6809,-1.5969392570632,0.247807986682392,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.910714783211,-102.18573565405,1614,3069,5253,6703,-1.84928389262786,0.245029145658834,"2021-07-07 21:50:49","2021-07-07 21:54:19"
12,79.9107191137047,-102.186246363609,1587,2628,4861,6250,-1.9096743082008,0.249463842545528,"2021-07-07 21:50:49","2021-07-07 21:54:19"
